lat,lon,year,month,recorded_by,institution,basis,occurrence_id
40.77914,-123.88759,1942,9,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5147461916
40.902855,-123.808389,1942,9,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5147461934
40.77914,-123.88759,1942,9,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5147466914
40.902855,-123.808389,1942,9,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5147466990
38.629465,-120.819381,1942,10,R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987068792
34.421841,-119.083095,1942,10,R R R G AND F H MILLER,UMMZ,PRESERVED_SPECIMEN,1987122388
39.940681,-120.443819,1942,,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987173964
38.888846,-122.43814,1941,1,Collector(s): Ned Stone,MVZ,PRESERVED_SPECIMEN,5147111714
37.141893,-122.114153,1941,1,"Collector(s): John Davis, Robert W. Storer",MVZ,PRESERVED_SPECIMEN,5147118820
38.888846,-122.43814,1941,1,Collector(s): Ned Stone,MVZ,PRESERVED_SPECIMEN,5147347717
38.888846,-122.43814,1941,1,Collector(s): Ned Stone,MVZ,PRESERVED_SPECIMEN,5147347718
38.888846,-122.43814,1941,1,Collector(s): Ned Stone,MVZ,PRESERVED_SPECIMEN,5147349715
36.3840508,-119.0263181,1941,3,Stanley D. Mulaik,CUMV,PRESERVED_SPECIMEN,1852454746
38.578542,-120.8469973,1941,3,Stanley D. Mulaik,CUMV,PRESERVED_SPECIMEN,1852457475
38.561833,-122.414692,1941,3,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5146993810
38.561833,-122.414692,1941,3,Collector(s): John Davis,MVZ,PRESERVED_SPECIMEN,5146995809
39.766265,-121.788239,1941,3,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5146996759
38.561833,-122.414692,1941,3,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147109812
38.561833,-122.414692,1941,3,Collector(s): John Davis,MVZ,PRESERVED_SPECIMEN,5147118809
38.561833,-122.414692,1941,3,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147229806
38.561833,-122.414692,1941,3,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147229807
39.766265,-121.788239,1941,3,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5147232754
39.766265,-121.788239,1941,3,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5147233758
38.561833,-122.414692,1941,3,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147236804
38.561833,-122.414692,1941,3,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147236805
38.561833,-122.414692,1941,3,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147353811
38.561833,-122.414692,1941,3,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147368809
38.561833,-122.414692,1941,3,Collector(s): John Davis,MVZ,PRESERVED_SPECIMEN,5147454808
38.561833,-122.414692,1941,3,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147460806
38.561833,-122.414692,1941,3,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147460807
38.561833,-122.414692,1941,3,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147461811
38.561833,-122.414692,1941,3,Collector(s): John Davis,MVZ,PRESERVED_SPECIMEN,5147466811
36.136522,-120.394194,1941,5,M.H. Storey and D. Grant,CAS,PRESERVED_SPECIMEN,543713820
41.12355,-123.6832578,1941,7,R.F. Myers and G.S. Myers,CAS,PRESERVED_SPECIMEN,543713689
40.086333,-120.276333,1941,7,Collector(s): Walter W. Dalquest,MVZ,PRESERVED_SPECIMEN,5146993795
40.086333,-120.276333,1941,7,Collector(s): Walter W. Dalquest,MVZ,PRESERVED_SPECIMEN,5147229793
40.086333,-120.276333,1941,7,Collector(s): Walter W. Dalquest,MVZ,PRESERVED_SPECIMEN,5147236791
40.086333,-120.276333,1941,7,Collector(s): Walter W. Dalquest,MVZ,PRESERVED_SPECIMEN,5147368793
40.086333,-120.276333,1941,7,Collector(s): Walter W. Dalquest,MVZ,PRESERVED_SPECIMEN,5147460792
40.086333,-120.276333,1941,7,Collector(s): Walter W. Dalquest,MVZ,PRESERVED_SPECIMEN,5147461795
37.112293,-122.270258,1941,9,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5146995931
37.112293,-122.270258,1941,9,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147236774
37.112293,-122.270258,1941,9,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147460774
37.112293,-122.270258,1941,9,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147461777
37.112293,-122.270258,1941,9,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147466932
36.164734,-120.525543,1941,10,R G MILLER AND W D FOLLETT,UMMZ,PRESERVED_SPECIMEN,1987117995
38.6661129,-122.5926108,1941,11,T.P. Maslin and G.S. Myers,CAS,PRESERVED_SPECIMEN,543713642
38.6661129,-122.5926108,1941,11,T.P. Maslin and G.S. Myers,CAS,PRESERVED_SPECIMEN,543713644
40.4141181,-123.9738895,1941,11,T.P. Maslin and G.S. Myers,CAS,PRESERVED_SPECIMEN,543713652
40.4141181,-123.9738895,1941,11,T.P. Maslin and G.S. Myers,CAS,PRESERVED_SPECIMEN,543713653
40.4141181,-123.9738895,1941,11,T.P. Maslin and G.S. Myers,CAS,PRESERVED_SPECIMEN,543713655
40.1505243,-123.7960565,1941,11,T.P. Maslin and G.S. Myers,CAS,PRESERVED_SPECIMEN,543713663
38.900783,-123.600267,1941,12,W. Wood,CAS,PRESERVED_SPECIMEN,543671208
38.900783,-123.600267,1941,12,W. Wood,CAS,PRESERVED_SPECIMEN,543671209
38.900783,-123.600267,1941,12,W. Wood,CAS,PRESERVED_SPECIMEN,543671210
37.718399,-122.491622,1940,2,Collector(s): Thomas Paul Maslin,UCM,PRESERVED_SPECIMEN,1061340391
37.04105,-122.07607,1940,4,William A. Gosline,MCZ,PRESERVED_SPECIMEN,476570056
37.04105,-122.07607,1940,4,William A. Gosline,MCZ,PRESERVED_SPECIMEN,476570057
35.752863,-118.423606,1940,4,ROBT MILLER,UMMZ,PRESERVED_SPECIMEN,1987076589
37.041,-122.076,1940,4,William A. Gosline,"Harvard University, Museum of Comparative Zoology",MATERIAL_SAMPLE,4916003352
38.693173,-123.023137,1940,4,Collector(s): Sherburne F. Cook Jr.,MVZ,PRESERVED_SPECIMEN,5147232704
34.471944,-120.226111,1940,5,R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987216506
34.458186,-118.834821,1940,5,"Collector(s): Thomas L. Rodgers, Carl B. Koford",MVZ,PRESERVED_SPECIMEN,5146995698
34.458186,-118.834821,1940,5,"Collector(s): Thomas L. Rodgers, Carl B. Koford",MVZ,PRESERVED_SPECIMEN,5146995699
34.458186,-118.834821,1940,5,"Collector(s): Thomas L. Rodgers, Carl B. Koford",MVZ,PRESERVED_SPECIMEN,5147115698
34.458186,-118.834821,1940,5,"Collector(s): Thomas L. Rodgers, Carl B. Koford",MVZ,PRESERVED_SPECIMEN,5147118701
34.458186,-118.834821,1940,5,"Collector(s): Thomas L. Rodgers, Carl B. Koford",MVZ,PRESERVED_SPECIMEN,5147118702
34.655546,-119.637988,1940,5,,MVZ,PRESERVED_SPECIMEN,5147118765
34.458186,-118.834821,1940,5,"Collector(s): Thomas L. Rodgers, Carl B. Koford",MVZ,PRESERVED_SPECIMEN,5147229702
34.458186,-118.834821,1940,5,"Collector(s): Thomas L. Rodgers, Carl B. Koford",MVZ,PRESERVED_SPECIMEN,5147240700
34.458186,-118.834821,1940,5,"Collector(s): Thomas L. Rodgers, Carl B. Koford",MVZ,PRESERVED_SPECIMEN,5147454703
34.458186,-118.834821,1940,5,"Collector(s): Thomas L. Rodgers, Carl B. Koford",MVZ,PRESERVED_SPECIMEN,5147454704
34.458186,-118.834821,1940,5,"Collector(s): Thomas L. Rodgers, Carl B. Koford",MVZ,PRESERVED_SPECIMEN,5147466699
34.458186,-118.834821,1940,5,Collector(s): Carl B. Koford,MVZ,PRESERVED_SPECIMEN,5147473567
37.674497,-119.8440245,1940,6,Catherine D. Hemphill,CUMV,PRESERVED_SPECIMEN,1852452398
34.528523,-119.629826,1940,7,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987030215
35.00886,-120.315441,1940,7,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987037502
33.800015,-118.088936,1940,7,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987038520
34.462309,-118.942966,1940,7,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987073092
34.343965,-119.213712,1940,7,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987110879
35.121389,-120.580833,1940,7,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987152612
39.755073,-123.630312,1940,7,"Collector(s): Thomas Paul Maslin, Sherburne F. Cook Jr.",MVZ,PRESERVED_SPECIMEN,5147229746
39.755073,-123.630312,1940,7,"Collector(s): Thomas Paul Maslin, Sherburne F. Cook Jr.",MVZ,PRESERVED_SPECIMEN,5147236744
39.755073,-123.630312,1940,7,"Collector(s): Thomas Paul Maslin, Sherburne F. Cook Jr.",MVZ,PRESERVED_SPECIMEN,5147454748
33.74,-118.116111,1940,8,J.C. Marr,CAS,PRESERVED_SPECIMEN,543713494
33.74,-118.116111,1940,8,J.C. Marr,CAS,PRESERVED_SPECIMEN,543713495
33.74,-118.116111,1940,8,J.C. Marr,CAS,PRESERVED_SPECIMEN,543713496
33.74,-118.116111,1940,8,J.C. Marr,CAS,PRESERVED_SPECIMEN,543713497
35.42875,-118.815894,1940,8,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987040189
35.656319,-118.7037,1940,8,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987042934
37.778145,-120.261461,1940,8,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987045043
35.832716,-118.753091,1940,8,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987065029
35.832716,-118.753091,1940,8,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987093902
37.281935,-119.966284,1940,8,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987104675
35.898908,-118.574252,1940,8,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987113125
37.710486,-120.197966,1940,8,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987114583
35.656319,-118.7037,1940,8,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987140487
37.281935,-119.966284,1940,8,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987142544
35.690198,-118.13134,1940,8,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987197221
34.15,-116.771667,1940,8,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987208063
35.898908,-118.574252,1940,8,R R AND R G MILLER,UMMZ,PRESERVED_SPECIMEN,1987211471
36.219444,-121.501111,1940,10,Natural History Club,CAS,PRESERVED_SPECIMEN,543712010
36.219444,-121.501111,1940,10,Natural History Club,CAS,PRESERVED_SPECIMEN,543712011
36.219444,-121.501111,1940,10,Natural History Club,CAS,PRESERVED_SPECIMEN,543712012
36.219444,-121.501111,1940,10,Natural History Club,CAS,PRESERVED_SPECIMEN,543712013
36.219444,-121.501111,1940,10,Natural History Club,CAS,PRESERVED_SPECIMEN,543712014
37.371669,-122.222386,1940,10,W.A. Gosline,CAS,PRESERVED_SPECIMEN,543714828
38.52138,-123.084061,1940,10,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5146993761
38.52138,-123.084061,1940,10,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5146993762
38.52138,-123.084061,1940,10,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5146994763
38.52138,-123.084061,1940,10,Collector(s): John Davis,MVZ,PRESERVED_SPECIMEN,5146994764
37.852648,-121.846179,1940,10,Collector(s): John Davis,MVZ,PRESERVED_SPECIMEN,5146995819
38.52138,-123.084061,1940,10,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5146996769
38.52138,-123.084061,1940,10,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5147109765
38.52138,-123.084061,1940,10,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5147109766
38.52138,-123.084061,1940,10,Collector(s): John Davis,MVZ,PRESERVED_SPECIMEN,5147111764
38.52138,-123.084061,1940,10,Collector(s): John Davis,MVZ,PRESERVED_SPECIMEN,5147111765
38.52138,-123.084061,1940,10,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5147114768
38.511368,-123.11238,1940,10,Collector(s): Alden H. Miller,MVZ,PRESERVED_SPECIMEN,5147118757
38.52138,-123.084061,1940,10,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147118758
38.52138,-123.084061,1940,10,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147229756
38.52138,-123.084061,1940,10,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147229757
38.52138,-123.084061,1940,10,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5147232764
38.52138,-123.084061,1940,10,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5147233768
38.52138,-123.084061,1940,10,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147236755
38.52138,-123.084061,1940,10,Collector(s): John Davis,MVZ,PRESERVED_SPECIMEN,5147349765
38.52138,-123.084061,1940,10,Collector(s): John Davis,MVZ,PRESERVED_SPECIMEN,5147349766
38.52138,-123.084061,1940,10,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5147353764
38.52138,-123.084061,1940,10,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5147353765
38.52138,-123.084061,1940,10,Collector(s): Harvey I. Fisher,MVZ,PRESERVED_SPECIMEN,5147368758
38.52138,-123.084061,1940,10,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147454759
38.52138,-123.084061,1940,10,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147460756
38.52138,-123.084061,1940,10,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147461759
38.273246,-122.615851,1940,10,"Collector(s): Thomas L. Rodgers, Ruben A. Stirton",MVZ,PRESERVED_SPECIMEN,5147463721
39.393433,-123.458533,1940,11,J.R. Slevin and W. Wood,CAS,PRESERVED_SPECIMEN,543670058
39.906495,-123.7553269,1940,11,J.R. Slevin and W. Wood,CAS,PRESERVED_SPECIMEN,543670094
41.8551297,-124.1419352,1940,11,J.R. Slevin and W. Wood,CAS,PRESERVED_SPECIMEN,543670214
38.912917,-123.3096,1940,12,J.R. Slevin and W. Wood,CAS,PRESERVED_SPECIMEN,543672011
37.3066045,-122.0718701,1939,2,H. Barnes and C. Shank,CAS,PRESERVED_SPECIMEN,543539165
37.3066045,-122.0718701,1939,2,D. Sedgwick,CAS,PRESERVED_SPECIMEN,543539168
37.593825,-121.929783,1939,2,"Collector(s): Thomas L. Rodgers, R. R. Miller",MVZ,PRESERVED_SPECIMEN,5147460464
38.910858,-123.305858,1939,3,W.A. Gosline and G.S. Myers,CAS,PRESERVED_SPECIMEN,543710491
39.15845,-123.549683,1939,3,G.S. Myers and W.A. Gosline,CAS,PRESERVED_SPECIMEN,543710555
39.15845,-123.549683,1939,3,G.S. Myers and W.A. Gosline,CAS,PRESERVED_SPECIMEN,543710556
40.224167,-123.799167,1939,3,G.S. Myers and W.A. Gosline,CAS,PRESERVED_SPECIMEN,543710612
38.94512,-122.81476,1939,3,Collector(s): Robert G. Crippen,MVZ,PRESERVED_SPECIMEN,5147365139
37.824985,-121.799515,1939,4,"Collector(s): Thomas L. Rodgers, R. R. Miller, John Davis",MVZ,PRESERVED_SPECIMEN,5146992474
37.824985,-121.799515,1939,4,"Collector(s): Thomas L. Rodgers, R. R. Miller, John Davis",MVZ,PRESERVED_SPECIMEN,5146992475
37.824985,-121.799515,1939,4,"Collector(s): Thomas L. Rodgers, R. R. Miller, John Davis",MVZ,PRESERVED_SPECIMEN,5146994473
37.824985,-121.799515,1939,4,"Collector(s): Thomas L. Rodgers, R. R. Miller, John Davis",MVZ,PRESERVED_SPECIMEN,5147111474
37.824985,-121.799515,1939,4,"Collector(s): Thomas L. Rodgers, R. R. Miller, John Davis",MVZ,PRESERVED_SPECIMEN,5147232474
36.7308,-120.8347,1939,4,Collector(s): Alden H. Miller,MVZ,PRESERVED_SPECIMEN,5147232478
36.7308,-120.8347,1939,4,Collector(s): Alden H. Miller,MVZ,PRESERVED_SPECIMEN,5147233482
37.824985,-121.799515,1939,4,"Collector(s): Thomas L. Rodgers, R. R. Miller, John Davis",MVZ,PRESERVED_SPECIMEN,5147347476
37.824985,-121.799515,1939,4,"Collector(s): Thomas L. Rodgers, R. R. Miller, John Davis",MVZ,PRESERVED_SPECIMEN,5147347477
37.824985,-121.799515,1939,4,"Collector(s): Thomas L. Rodgers, R. R. Miller, John Davis",MVZ,PRESERVED_SPECIMEN,5147349474
37.824985,-121.799515,1939,4,"Collector(s): Thomas L. Rodgers, R. R. Miller, John Davis",MVZ,PRESERVED_SPECIMEN,5147356469
37.824985,-121.799515,1939,4,"Collector(s): Thomas L. Rodgers, R. R. Miller, John Davis",MVZ,PRESERVED_SPECIMEN,5147356470
38.7709444,-120.4490736,1939,5,E.S. Herald,CAS,PRESERVED_SPECIMEN,543710276
37.3182341,-121.4740926,1939,5,A.J. Calhoun and Helm,CAS,PRESERVED_SPECIMEN,543711036
37.3182341,-121.4740926,1939,5,A.J. Calhoun and Helm,CAS,PRESERVED_SPECIMEN,543711037
37.3182341,-121.4740926,1939,5,A.J. Calhoun and Helm,CAS,PRESERVED_SPECIMEN,543711038
37.62938,-121.70518,1939,5,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5146993641
37.852648,-121.846179,1939,5,"Collector(s): Thomas L. Rodgers, John Davis",MVZ,PRESERVED_SPECIMEN,5146994483
37.599759,-121.655323,1939,5,Collector(s): Charles M. Miller,MVZ,PRESERVED_SPECIMEN,5146994747
37.852648,-121.846179,1939,5,"Collector(s): Thomas L. Rodgers, John Davis",MVZ,PRESERVED_SPECIMEN,5146996490
37.62938,-121.70518,1939,5,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147109643
37.852648,-121.846179,1939,5,"Collector(s): Thomas L. Rodgers, John Davis",MVZ,PRESERVED_SPECIMEN,5147111483
37.852648,-121.846179,1939,5,"Collector(s): Thomas L. Rodgers, John Davis",MVZ,PRESERVED_SPECIMEN,5147114488
37.852648,-121.846179,1939,5,"Collector(s): Thomas L. Rodgers, John Davis",MVZ,PRESERVED_SPECIMEN,5147232485
37.599759,-121.655323,1939,5,Collector(s): Charles M. Miller,MVZ,PRESERVED_SPECIMEN,5147232749
37.852648,-121.846179,1939,5,"Collector(s): Thomas L. Rodgers, John Davis",MVZ,PRESERVED_SPECIMEN,5147233489
37.852648,-121.846179,1939,5,"Collector(s): Thomas L. Rodgers, John Davis",MVZ,PRESERVED_SPECIMEN,5147349483
37.62938,-121.70518,1939,5,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147353642
37.62938,-121.70518,1939,5,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147368640
37.127626,-122.120922,1939,5,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147454486
37.62938,-121.70518,1939,5,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147461641
41.86,-123.89,1939,6,Ross Hardy,LACM,PRESERVED_SPECIMEN,657433447
39.305777,-123.304278,1939,6,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5146996503
39.305777,-123.304278,1939,6,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147109498
39.305777,-123.304278,1939,6,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147114501
37.127212,-122.120405,1939,6,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147229484
39.305777,-123.304278,1939,6,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147232499
39.305777,-123.304278,1939,6,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147233502
35.291442,-120.628285,1939,6,Collector(s): R. R. Miller,MVZ,PRESERVED_SPECIMEN,5147240615
37.9241912,-119.2538877,1939,7,"Brown, W. C.",PSM,PRESERVED_SPECIMEN,812633044
40.733199,-123.05364,1939,7,"Slipp, J. W.",PSM,PRESERVED_SPECIMEN,812636872
41.551151,-122.905142,1939,7,"Slipp, J. W.",PSM,PRESERVED_SPECIMEN,812636874
41.551151,-122.905142,1939,7,"Slipp, J. W.",PSM,PRESERVED_SPECIMEN,812637186
41.551151,-122.905142,1939,7,"Slipp, J. W.",PSM,PRESERVED_SPECIMEN,812637187
41.551151,-122.905142,1939,7,"Slipp, J. W.",PSM,PRESERVED_SPECIMEN,812637188
41.551151,-122.905142,1939,7,"Slipp, J. W.",PSM,PRESERVED_SPECIMEN,812637189
36.430048,-121.782933,1939,8,Collector(s): David H. Johnson,MVZ,PRESERVED_SPECIMEN,5146994525
36.430048,-121.782933,1939,8,Collector(s): David H. Johnson,MVZ,PRESERVED_SPECIMEN,5146994526
36.375541,-121.801316,1939,8,Collector(s): Ward C. Russell,MVZ,PRESERVED_SPECIMEN,5146995517
36.430048,-121.782933,1939,8,Collector(s): David H. Johnson,MVZ,PRESERVED_SPECIMEN,5146996530
36.430048,-121.782933,1939,8,Collector(s): David H. Johnson,MVZ,PRESERVED_SPECIMEN,5147109525
36.994723,-121.716977,1939,8,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147109644
36.430048,-121.782933,1939,8,Collector(s): David H. Johnson,MVZ,PRESERVED_SPECIMEN,5147111527
36.430048,-121.782933,1939,8,Collector(s): David H. Johnson,MVZ,PRESERVED_SPECIMEN,5147114528
36.994723,-121.716977,1939,8,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147114648
36.34214,-121.777297,1939,8,Collector(s): Ward C. Russell,MVZ,PRESERVED_SPECIMEN,5147118518
37.963117,-122.199671,1939,8,Collector(s): F. Sheldon,MVZ,PRESERVED_SPECIMEN,5147229646
36.430048,-121.782933,1939,8,Collector(s): David H. Johnson,MVZ,PRESERVED_SPECIMEN,5147232526
36.430048,-121.782933,1939,8,Collector(s): David H. Johnson,MVZ,PRESERVED_SPECIMEN,5147232527
36.430048,-121.782933,1939,8,Collector(s): David H. Johnson,MVZ,PRESERVED_SPECIMEN,5147233529
37.963117,-122.199671,1939,8,Collector(s): F. Sheldon,MVZ,PRESERVED_SPECIMEN,5147236644
36.430048,-121.782933,1939,8,Collector(s): David H. Johnson,MVZ,PRESERVED_SPECIMEN,5147349526
36.430048,-121.782933,1939,8,Collector(s): David H. Johnson,MVZ,PRESERVED_SPECIMEN,5147349527
36.994723,-121.716977,1939,8,Collector(s): Thomas Paul Maslin,MVZ,PRESERVED_SPECIMEN,5147353643
37.896111,-122.579167,1939,,Sheldon and Goodman,CAS,PRESERVED_SPECIMEN,543714983
37.896111,-122.579167,1939,,Sheldon and Goodman,CAS,PRESERVED_SPECIMEN,543714984
37.896111,-122.579167,1939,,Sheldon and Goodman,CAS,PRESERVED_SPECIMEN,543714985
37.896111,-122.579167,1939,,Sheldon and Goodman,CAS,PRESERVED_SPECIMEN,543714986
37.896111,-122.579167,1939,,Sheldon and Goodman,CAS,PRESERVED_SPECIMEN,543714988
37.896111,-122.579167,1939,,Sheldon and Goodman,CAS,PRESERVED_SPECIMEN,543714989
37.896111,-122.579167,1939,,Sheldon and Goodman,CAS,PRESERVED_SPECIMEN,543714990
40.547401,-124.121139,1938,3,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147229368
40.173194,-123.636278,1938,6,L. Shapovalov,CAS,PRESERVED_SPECIMEN,543709589
37.477639,-122.310122,1938,6,J. Hawken,CAS,PRESERVED_SPECIMEN,543714648
37.477639,-122.310122,1938,6,J. Hawken,CAS,PRESERVED_SPECIMEN,543714649
36.587997,-119.107015,1938,6,Collector(s): Joseph T. Marshall Jr.,MVZ,PRESERVED_SPECIMEN,5147356391
36.48135,-121.19515,1938,7,"Klauber, Laurence",SDNHM,PRESERVED_SPECIMEN,44995136
36.48135,-121.19515,1938,7,"Klauber, Laurence",SDNHM,PRESERVED_SPECIMEN,44995153
36.48135,-121.19515,1938,7,"Klauber, Laurence",SDNHM,PRESERVED_SPECIMEN,44995155
36.48135,-121.19515,1938,7,"Klauber, Laurence",SDNHM,PRESERVED_SPECIMEN,44995169
36.48135,-121.19515,1938,7,"Klauber, Laurence",SDNHM,PRESERVED_SPECIMEN,44995172
36.48135,-121.19515,1938,7,"Klauber, Laurence",SDNHM,PRESERVED_SPECIMEN,44995182
36.48135,-121.19515,1938,7,"Klauber, Laurence",SDNHM,PRESERVED_SPECIMEN,44995185
36.48135,-121.19515,1938,7,"Klauber, Laurence",SDNHM,PRESERVED_SPECIMEN,44995188
36.48135,-121.19515,1938,7,"Klauber, Laurence",SDNHM,PRESERVED_SPECIMEN,44995200
36.48135,-121.19515,1938,7,"Klauber, Laurence",SDNHM,PRESERVED_SPECIMEN,44995206
36.48135,-121.19515,1938,7,"Klauber, Laurence",SDNHM,PRESERVED_SPECIMEN,44995218
37.8898374,-122.5807831,1938,7,COLLECTOR UNKNOWN,CM,PRESERVED_SPECIMEN,786022566
37.8898374,-122.5807831,1938,7,COLLECTOR UNKNOWN,CM,PRESERVED_SPECIMEN,786022572
37.667707,-119.623218,1938,7,C HUBBS & FAMILY,UMMZ,PRESERVED_SPECIMEN,1987141727
37.605566,-119.966201,1938,7,C HUBBS AND FAMILY,UMMZ,PRESERVED_SPECIMEN,1987169378
40.355667,-121.439333,1938,7,Collector(s): Charles M. Miller,MVZ,PRESERVED_SPECIMEN,5147109751
36.305278,-121.293889,1938,8,I.L. Wiggins,CAS,PRESERVED_SPECIMEN,543709858
36.305278,-121.293889,1938,8,I.L. Wiggins,CAS,PRESERVED_SPECIMEN,543709859
37.477639,-122.310122,1938,8,"J.L. Hawken, Randall and Harrington",CAS,PRESERVED_SPECIMEN,543714650
37.477639,-122.310122,1938,8,"J.L. Hawken, Randall and Harrington",CAS,PRESERVED_SPECIMEN,543714651
37.477639,-122.310122,1938,8,J.L. Hawken and Nagel,CAS,PRESERVED_SPECIMEN,543714652
37.477639,-122.310122,1938,8,J.L. Hawken and Nagel,CAS,PRESERVED_SPECIMEN,543714653
37.125666,-122.26665,1938,8,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5146996429
37.125666,-122.26665,1938,8,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147109428
37.125666,-122.26665,1938,8,Collector(s): Thomas L. Rodgers,MVZ,PRESERVED_SPECIMEN,5147114429
